"FECHA_CONT","MOVEMENT_TP","PDTO_ORIG","ALM_ORG","PDTO_DEST","ALM_DEST","VALOR","RELACION_TT","Mes","Año","DiasMes"
"2016-09-30","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",3951.84,"CAÑADA_NORTE_OAM",9,2016,30
"2016-09-30","Tr. Material a material","CRUDO CASTILLA","PR RUBIALES:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-VIT:MATERIA PRIMA",3608285.75,"RUBIALES-ODL",9,2016,30
"2016-09-30","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",13117.36,"CAÑADA_NORTE_OAM",9,2016,30
"2016-09-30","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",9605.72,"CAÑADA_NORTE_OAM",9,2016,30
"2016-09-30","Tr. Material a material","CRUDO CASTILLA","PR QUIFA:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-VIT:MATERIA PRIMA",606743.936,"QUIFA-ODL",9,2016,30
"2016-09-30","Tr. Material a material","MEZCLA MAGDALENA BLEND","PR CICUCO:MATERIA PRIMA","CRUDO CASTILLA NORTE","TR AYACUCHO-COVEÑAS 16:INV TRANSITO",18239.75,"CICUCO-AYA",9,2016,30
"2016-09-30","Tr.trasladar ce a ce","MEZCLA MAGDALENA BLEND","PR ALM REEXPIDO BARRANCA:ALMAC MP-PP Y PT","MEZCLA MAGDALENA BLEND","TR GALAN-AYACUCHO CRD 18:INV TRANSITO",198982.3,"MB_GRB_18",9,2016,30
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR DINA-TENAY:INV TRANSITO","CRUDO MEZCLA","TR TENAY:MATERIA PRIMA",443345.093,"DINA-TENAY",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR ESTACION ESPINAL PPF:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",92650,"ESPINAL-OAM",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR ESTACION SANTANA:MATERIA PRIMA","CRUDO MEZCLA","TR OLEOD MANSOYA-ORITO-OMO:INV TRANSITO",76133.772,"SANTANA-OMO",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO CUSIANA","PR CUSIANA:MATERIA PRIMA","CRUDO CUSIANA","TR CUSIANA-CPF:MATERIA PRIMA",259081.101,"CUSIANA-OCSA",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR SANTIAGO:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",27303.86,"SANTIAGO-CENIT",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CARACARA:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",160999.34,"JAGUAR-SANTIAGO",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR RIO PAEZ:MATERIA PRIMA","CRUDO MEZCLA","TR YAGUARA-TENAY:INV TRANSITO",1233.25,"HOCHA_OAM",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO CUPIAGUA","PR CUPIAGUA:MATERIA PRIMA","CRUDO CUPIAGUA","TR CUSIANA-CPF:MATERIA PRIMA",395550.537,"CUPIAGUA-OCSA",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO FLOREÑA","PR PIEDEMONTE:MATERIA PRIMA","CRUDO FLOREÑA","TR ARAGUANEY-BIC:MATERIA PRIMA",777224.167,"FLOREÑA_OBC",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CEGOC:MATERIA PRIMA","CRUDO MEZCLA","TR ARAGUANEY-BIC:MATERIA PRIMA",79918.542,"PERENCO-OBC",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI PALAGUA:MATERIA PRIMA","CRUDO MEZCLA","TR PALAGUA-VASCONIA:INV TRANSITO",125742.05,"PALAGUA-VAS",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI ORITO:MATERIA PRIMA","CRUDO MEZCLA","TR ORITO:MATERIA PRIMA",15343.521,"ORITO-PR-TR",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR BOQUERON:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",229716.941,"GUANDO-OAM",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR ABANICO:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",13440.735,"GUANDO-OAM",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",99086.367,"MELC-NARE",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR GUADUAS:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",4215.719,"GUADUAS-OAM",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",95277.657,"MELC-NARE",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR COSECHA:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",149027.897,"CAÑO_LIMON_OCLC",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",83947.105,"MELC-NARE",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR CRAVO NORTE-CHIPIRON:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",705555.638,"CAÑO_LIMON_OCLC",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",81620.188,"MELC-NARE",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","MEZCLA MAGDALENA BLEND","PR CICUCO:MATERIA PRIMA","MEZCLA MAGDALENA BLEND","TR AYACUCHO-COVEÑAS 16:INV TRANSITO",4102.67,"CICUCO-AYA",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",42973.89,"MELC-NARE",10,2016,31
"2016-10-31","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",451.76,"CAÑADA_NORTE_OAM",10,2016,31
"2016-10-31","Tr. Material a material","CRUDO CASTILLA","PR RUBIALES:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-VIT:MATERIA PRIMA",3595568.157,"RUBIALES-ODL",10,2016,31
"2016-10-31","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",1492.7,"CAÑADA_NORTE_OAM",10,2016,31
"2016-10-31","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",1104.92,"CAÑADA_NORTE_OAM",10,2016,31
"2016-10-31","Tr. Material a material","CRUDO CASTILLA","PR QUIFA:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-VIT:MATERIA PRIMA",556688.445,"QUIFA-ODL",10,2016,31
"2016-10-31","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",30838.215,"OCELOTE-ODL",10,2016,31
"2016-10-31","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",2788.498,"OCELOTE-ODL",10,2016,31
"2016-10-31","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",2336.985,"OCELOTE-ODL",10,2016,31
"2016-10-31","Tr. Material a material","MEZCLA MAGDALENA BLEND","PR CICUCO:MATERIA PRIMA","CRUDO CASTILLA NORTE","TR AYACUCHO-COVEÑAS 16:INV TRANSITO",21239.15,"CICUCO-AYA",10,2016,31
"2016-10-31","Tr.trasladar ce a ce","MEZCLA MAGDALENA BLEND","PR ALM REEXPIDO BARRANCA:ALMAC MP-PP Y PT","MEZCLA MAGDALENA BLEND","TR GALAN-AYACUCHO CRD 18:INV TRANSITO",181695.74,"MB_GRB_18",10,2016,31
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR DINA-TENAY:INV TRANSITO","CRUDO MEZCLA","TR TENAY:MATERIA PRIMA",419938.396,"DINA-TENAY",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR ESTACION ESPINAL PPF:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",78409,"ESPINAL-OAM",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR ESTACION SANTANA:MATERIA PRIMA","CRUDO MEZCLA","TR OLEOD MANSOYA-ORITO-OMO:INV TRANSITO",78138.62,"SANTANA-OMO",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO CUSIANA","PR CUSIANA:MATERIA PRIMA","CRUDO CUSIANA","TR CUSIANA-CPF:MATERIA PRIMA",228953.789,"CUSIANA-OCSA",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR SANTIAGO:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",25419.23,"SANTIAGO-CENIT",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CARACARA:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",160871.508,"JAGUAR-SANTIAGO",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR RIO PAEZ:MATERIA PRIMA","CRUDO MEZCLA","TR YAGUARA-TENAY:INV TRANSITO",1321.3,"HOCHA_OAM",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO CUPIAGUA","PR CUPIAGUA:MATERIA PRIMA","CRUDO CUPIAGUA","TR CUSIANA-CPF:MATERIA PRIMA",375103.368,"CUPIAGUA-OCSA",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO FLOREÑA","PR PIEDEMONTE:MATERIA PRIMA","CRUDO FLOREÑA","TR ARAGUANEY-BIC:MATERIA PRIMA",713755.809,"FLOREÑA_OBC",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CEGOC:MATERIA PRIMA","CRUDO MEZCLA","TR ARAGUANEY-BIC:MATERIA PRIMA",19479.375,"PERENCO-OBC",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI PALAGUA:MATERIA PRIMA","CRUDO MEZCLA","TR PALAGUA-VASCONIA:INV TRANSITO",122861.799,"PALAGUA-VAS",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI ORITO:MATERIA PRIMA","CRUDO MEZCLA","TR ORITO:MATERIA PRIMA",14520.163,"ORITO-PR-TR",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR BOQUERON:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",219500.55,"GUANDO-OAM",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR ABANICO:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",11636.625,"GUANDO-OAM",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",94437.855,"MELC-NARE",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR GUADUAS:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",3665.872,"GUADUAS-OAM",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",168710.983,"MELC-NARE",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR COSECHA:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",72243.702,"CAÑO_LIMON_OCLC",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",2448.63,"MELC-NARE",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR CRAVO NORTE-CHIPIRON:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",331363.701,"CAÑO_LIMON_OCLC",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",65335.088,"MELC-NARE",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","MEZCLA MAGDALENA BLEND","PR CICUCO:MATERIA PRIMA","MEZCLA MAGDALENA BLEND","TR AYACUCHO-COVEÑAS 16:INV TRANSITO",10118.66,"CICUCO-AYA",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",44609.788,"MELC-NARE",11,2016,30
"2016-11-30","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",1909.76,"CAÑADA_NORTE_OAM",11,2016,30
"2016-11-30","Tr. Material a material","CRUDO CASTILLA","PR RUBIALES:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-VIT:MATERIA PRIMA",3667512.817,"RUBIALES-ODL",11,2016,30
"2016-11-30","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",6618.48,"CAÑADA_NORTE_OAM",11,2016,30
"2016-11-30","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",4362.64,"CAÑADA_NORTE_OAM",11,2016,30
"2016-11-30","Tr. Material a material","CRUDO CASTILLA","PR QUIFA:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-VIT:MATERIA PRIMA",582699.336,"QUIFA-ODL",11,2016,30
"2016-11-30","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",28986.143,"OCELOTE-ODL",11,2016,30
"2016-11-30","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",4082.555,"OCELOTE-ODL",11,2016,30
"2016-11-30","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",2290.386,"OCELOTE-ODL",11,2016,30
"2016-11-30","Tr. Material a material","MEZCLA MAGDALENA BLEND","PR CICUCO:MATERIA PRIMA","CRUDO CASTILLA NORTE","TR AYACUCHO-COVEÑAS 16:INV TRANSITO",7791.19,"CICUCO-AYA",11,2016,30
"2016-11-30","Tr.trasladar ce a ce","MEZCLA MAGDALENA BLEND","PR ALM REEXPIDO BARRANCA:ALMAC MP-PP Y PT","MEZCLA MAGDALENA BLEND","TR GALAN-AYACUCHO CRD 18:INV TRANSITO",256236.62,"MB_GRB_18",11,2016,30
"2016-12-31","Tr.trasladar ce a ce","MEZCLA MAGDALENA BLEND","PR ALM REEXPIDO BARRANCA:ALMAC MP-PP Y PT","MEZCLA MAGDALENA BLEND","TR GALAN-AYACUCHO CRD 18:INV TRANSITO",394729.7,"MB_GRB_18",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR DINA-TENAY:INV TRANSITO","CRUDO MEZCLA","TR TENAY:MATERIA PRIMA",440779.421,"DINA-TENAY",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO CUSIANA","PR CUSIANA:MATERIA PRIMA","CRUDO CUSIANA","TR CUSIANA-CPF:MATERIA PRIMA",309162.301,"CUSIANA-OCSA",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR SANTIAGO:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",26954.74,"SANTIAGO-CENIT",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CARACARA:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",159853.083,"JAGUAR-SANTIAGO",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR RIO PAEZ:MATERIA PRIMA","CRUDO MEZCLA","TR YAGUARA-TENAY:INV TRANSITO",1424.3,"HOCHA_OAM",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO CUPIAGUA","PR CUPIAGUA:MATERIA PRIMA","CRUDO CUPIAGUA","TR CUSIANA-CPF:MATERIA PRIMA",380075.461,"CUPIAGUA-OCSA",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO FLOREÑA","PR PIEDEMONTE:MATERIA PRIMA","CRUDO FLOREÑA","TR ARAGUANEY-BIC:MATERIA PRIMA",747187.605,"FLOREÑA_OBC",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI PALAGUA:MATERIA PRIMA","CRUDO MEZCLA","TR PALAGUA-VASCONIA:INV TRANSITO",125921.041,"PALAGUA-VAS",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CPI ORITO:MATERIA PRIMA","CRUDO MEZCLA","TR ORITO:MATERIA PRIMA",60262.326,"ORITO-PR-TR",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",100232.096,"MELC-NARE",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR GUADUAS:MATERIA PRIMA","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",3718.31,"GUADUAS-OAM",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",86640.781,"MELC-NARE",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR COSECHA:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",208255.572,"CAÑO_LIMON_OCLC",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",82828.897,"MELC-NARE",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO CAÑO LIMON","PR CRAVO NORTE-CHIPIRON:MATERIA PRIMA","CRUDO CAÑO LIMON","TR CAÑO LIMON-COVEÑAS:INV TRANSITO",885282.828,"CAÑO_LIMON_OCLC",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",73637.03,"MELC-NARE",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","MEZCLA MAGDALENA BLEND","PR CICUCO:MATERIA PRIMA","MEZCLA MAGDALENA BLEND","TR AYACUCHO-COVEÑAS 16:INV TRANSITO",19119.77,"CICUCO-AYA",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR NARE:MATERIA PRIMA","CRUDO MEZCLA","TR VELASQUEZ 26-SAUCE:INV TRANSITO",72784.976,"MELC-NARE",12,2016,31
"2016-12-31","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",4248.08,"CAÑADA_NORTE_OAM",12,2016,31
"2016-12-31","Tr. Material a material","CRUDO CASTILLA","PR RUBIALES:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-VIT:MATERIA PRIMA",3366297.12,"RUBIALES-ODL",12,2016,31
"2016-12-31","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",14047.94,"CAÑADA_NORTE_OAM",12,2016,31
"2016-12-31","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",10381.74,"CAÑADA_NORTE_OAM",12,2016,31
"2016-12-31","Tr. Material a material","CRUDO CASTILLA","PR QUIFA:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-VIT:MATERIA PRIMA",623099.89,"QUIFA-ODL",12,2016,31
"2016-12-31","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",30347.857,"OCELOTE-ODL",12,2016,31
"2016-12-31","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",5253.41,"OCELOTE-ODL",12,2016,31
"2016-12-31","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",2252.933,"OCELOTE-ODL",12,2016,31
"2016-12-31","Tr. Material a material","MEZCLA MAGDALENA BLEND","PR CICUCO:MATERIA PRIMA","CRUDO CASTILLA NORTE","TR AYACUCHO-COVEÑAS 16:INV TRANSITO",2915.26,"CICUCO-AYA",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR GUANDO-CHICORAL:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",239873.266,"GUANDO-OAM",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR ESTACION SANTANA:MATERIA PRIMA","CRUDO MEZCLA","TR OLEOD MANSOYA-ORITO-OMO:INV TRANSITO",76995.692,"SANTANA-OMO",12,2016,31
"2016-12-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR PPF-SALDAÑA:INV TRANSITO","CRUDO MEZCLA","TR TENAY-VASCONIA ECP-OAM:INV TRANSITO",104009,"ESPINAL-OAM",12,2016,31
"2016-12-31","Tr. Material a material","CRUDO CAMPO OCELOTE","SM REGALIAS EN PODER TERCEROS:MATERIA PRIMA","MEZCLA CASTILLA BLEND","TR RUBIALES-MONTERREY 24:INV TRANSITO",34688.8,"OCELOTE-ODL",12,2016,31
"2016-12-31","Tr. Material a material","CRUDO CAMPO CAÑADA NORTE","PR SAN JACINTO:MATERIA PRIMA","CRUDO MEZCLA","PR SAN JACINTO:MATERIA PRIMA",0.56,"CAÑADA_NORTE_OAM",12,2016,31
"2017-01-31","Tr.trasladar ce a ce","MEZCLA MAGDALENA BLEND","PR ALM REEXPIDO BARRANCA:ALMAC MP-PP Y PT","MEZCLA MAGDALENA BLEND","TR GALAN-AYACUCHO CRD 18:INV TRANSITO",199537.32,"MB_GRB_18",1,2017,31
"2017-01-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR DINA-TENAY:INV TRANSITO","CRUDO MEZCLA","TR TENAY:MATERIA PRIMA",455684.191,"DINA-TENAY",1,2017,31
"2017-01-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR ESTACION SANTANA:MATERIA PRIMA","CRUDO MEZCLA","TR OLEOD MANSOYA-ORITO-OMO:INV TRANSITO",77020,"SANTANA-OMO",1,2017,31
"2017-01-31","Tr.trasladar ce a ce","CRUDO CUSIANA","PR CUSIANA:MATERIA PRIMA","CRUDO CUSIANA","TR CUSIANA-CPF:MATERIA PRIMA",259935.859,"CUSIANA-OCSA",1,2017,31
"2017-01-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR SANTIAGO:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",26920.3,"SANTIAGO-CENIT",1,2017,31
"2017-01-31","Tr.trasladar ce a ce","CRUDO MEZCLA","PR CARACARA:MATERIA PRIMA","CRUDO MEZCLA","TR SANTIAGO-PORVENIR:INV TRANSITO",173057.12,"JAGUAR-SANTIAGO",1,2017,31
"2017-01-31","Tr.trasladar ce a ce","CRUDO CUPIAGUA","PR CUPIAGUA:MATERIA PRIMA","CRUDO CUPIAGUA","TR CUSIANA-CPF:MATERIA PRIMA",386760.848,"CUPIAGUA-OCSA",1,2017,31
"2017-01-31","Tr.trasladar ce a ce","CRUDO FLOREÑA","PR PIEDEMONTE:MATERIA PRIMA","CRUDO FLOREÑA","TR EL MORRO-ARAGUANEY-EMA:INV TRANSITO",712503.132,"FLOREÑA_OBC",1,2017,31
